,PLAYER_NAME,OVR,POS,PROGRAM,TEAM,HEIGHT,WEIGHT,ARCHETYPE,PRICE,QUICKSELL,QS_CURRENCY,clutch,penalty,lb_style,dl_swim,dl_spin,dl_bull,big_hitter,strips_ball,ball_in_air,high_motor,covers_ball,extra_yards,agg_catch,rac_catch,poss_catch,drops_open,sideline_catch,qb_style,tight_spiral,sense_pressure,throw_away,force_passes,SPD,STR,AGI,ACC,AWA,CTH,JMP,STA,INJ,TRK,ELU,BTK,BCV,SFA,SPM,JKM,CAR,SRR,MRR,DRR,CIT,SPC,RLS,THP,SAC,MAC,DAC,RUN,TUP,BSK,PAC,RBK,RBP,RBF,PBK,PBP,PBF,LBK,IBL,TAK,POW,PMV,FMV,BSH,PUR,PRC,MCV,ZCV,PRS,KPW,KAC,RET
2945,Geron Christian Sr,70,LT,Core Gold,Washington Redskins,"6' 5""",302,Agile (OT),900,15,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,73,64,69,59,19,63,78,81,10,10,10,10,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,70,62,70,64,57,66,74,73,26,23,10,10,21,24,10,10,10,10,10,10,10
2946,Cameron Erving,71,LG,Core Gold,Kansas City Chiefs,"6' 5""",313,Power (OG),1100,18,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,75,60,66,73,35,66,76,84,15,10,10,10,20,10,10,35,10,10,10,10,10,10,21,10,10,10,10,10,10,10,63,61,64,66,67,64,76,77,46,34,45,15,37,44,15,10,10,10,15,15,10
2947,Geno Atkins,71,DT,Power Up,Cincinnati Bengals,"6' 1""",300,Power Rusher (DT),1400,18,Training,N/A,Disciplined,N/A,N/A,N/A,N/A,No,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,75,70,20,10,10,10,30,10,10,30,10,10,10,10,10,10,16,10,10,10,10,10,10,10,35,35,35,35,35,35,28,65,58,60,67,53,64,65,70,10,10,10,10,10,10
2948,Rafael Bush,71,SS,Core Gold,Buffalo Bills,"5' 11""",205,Hybrid (FS/SS),900,18,Training,No,Normal,Balanced,N/A,N/A,N/A,Yes,No,Balanced,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,25,25,25,25,25,25,10,55,57,77,25,34,44,64,68,61,58,56,12,11,23
2949,Duke Ejiofor,70,ROLB,Core Gold,Houston Texans,"6' 4""",255,Speed Rusher (OLB),825,15,Training,No,Normal,N/A,N/A,N/A,N/A,No,Yes,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69,72,71,76,59,38,70,69,77,18,26,19,29,26,16,29,42,10,10,10,20,18,10,11,10,10,10,10,10,10,10,35,35,35,35,35,35,10,73,65,66,56,66,63,65,59,31,38,11,10,10,10
2950,Sean Murphy-Bunting,71,CB,Core Rookie,Tampa Bay Buccaneers,"6' 0""",195,Zone (CB),900,18,Training,No,Normal,Balanced,N/A,N/A,N/A,No,Yes,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83,50,81,82,51,61,85,83,81,27,62,50,60,28,57,62,53,32,24,18,48,58,30,20,10,10,10,10,10,10,10,15,25,25,15,25,25,10,39,44,46,18,27,37,59,51,58,62,63,16,16,50
2951,Kendall Lamm,71,RT,Core Gold,Cleveland Browns,"6' 6""",299,Agile (OT),900,18,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,71,62,64,71,39,57,75,84,25,10,10,10,10,10,10,26,10,10,10,15,10,10,10,10,10,10,10,10,10,10,67,64,68,66,62,70,70,69,32,28,10,10,25,22,18,10,10,10,10,10,10
2952,Lamont Gaillard,70,C,Core Rookie,Arizona Cardinals,"6' 3""",305,Power (C),950,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,79,53,71,61,25,58,77,79,10,10,10,10,10,10,10,35,10,10,10,10,10,10,21,10,10,10,10,10,10,10,65,67,64,63,66,62,74,79,36,40,31,21,33,30,22,10,10,10,15,15,10
2953,Tramaine Brock Sr,71,CB,Core Gold,Arizona Cardinals,"5' 10""",188,Man-to-Man (CB),1100,18,Training,No,N/A,Balanced,N/A,N/A,N/A,No,No,Aggressive,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77,55,78,80,63,58,79,81,84,10,56,46,44,10,60,69,45,10,10,10,10,51,10,12,10,10,10,10,10,10,10,25,25,25,25,25,25,10,38,44,42,15,17,43,66,63,58,55,66,19,11,40
2954,Greg Stroman,70,CB,Core Gold,Washington Redskins,"5' 11""",180,Zone (CB),850,15,Training,No,Normal,Balanced,N/A,N/A,N/A,No,No,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81,46,74,81,57,62,73,82,78,13,63,46,61,16,58,66,57,40,34,30,50,51,22,15,10,10,10,10,10,10,10,25,25,25,25,25,25,10,34,33,44,13,22,29,53,57,59,62,57,29,24,74
2955,Xavier Williams,71,DT,Core Gold,Kansas City Chiefs,"6' 2""",309,Run Stopper (DT),950,18,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53,77,45,68,66,20,46,72,78,24,10,10,10,17,10,10,30,10,10,10,10,10,10,20,10,10,10,10,10,10,10,35,35,35,35,35,35,19,69,67,64,65,44,63,69,66,10,13,10,16,11,10
2956,Keke Coutee,71,WR,Core Gold,Houston Texans,"5' 11""",180,Deep Threat (WR),800,18,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace For All Hits,N/A,No,Yes,No,No,No,N/A,N/A,N/A,N/A,N/A,83,50,79,81,58,67,74,84,80,15,70,62,70,42,68,74,61,62,59,66,60,63,54,16,10,10,10,10,10,10,10,40,10,10,16,10,10,10,21,14,10,10,10,10,17,10,10,10,10,10,10,69
2957,Kevin White,70,WR,Core Gold,Arizona Cardinals,"6' 3""",216,Deep Threat (WR),950,15,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace Against Medium Hitters,N/A,Yes,Yes,No,No,Yes,N/A,N/A,N/A,N/A,N/A,83,62,79,82,54,66,78,80,65,41,48,51,68,49,64,63,56,55,58,55,65,68,65,26,10,10,10,10,10,12,10,37,13,10,34,17,15,15,35,32,23,20,15,25,23,21,15,20,34,10,10,52
2958,Vincent Taylor,71,DT,Core Gold,Miami Dolphins,"6' 3""",306,Speed Rusher (DT),850,18,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61,75,52,72,65,23,62,69,83,31,14,10,18,23,10,14,18,10,10,10,10,10,15,10,10,10,10,10,10,10,10,35,35,35,35,35,35,25,74,62,66,57,68,64,68,65,12,19,10,15,11,10
2959,Tyler Larsen,70,C,Core Gold,Carolina Panthers,"6' 4""",325,Power (C),850,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56,79,45,68,70,19,55,71,87,10,10,10,10,10,10,10,25,10,10,10,10,15,15,24,10,10,10,10,10,10,10,66,67,63,60,62,58,69,71,25,15,10,10,10,19,10,10,10,10,23,26,10
2960,Noah Spence,71,ROLB,Core Gold,Tampa Bay Buccaneers,"6' 2""",251,Speed Rusher (OLB),850,18,Training,No,Normal,N/A,N/A,N/A,N/A,Yes,Yes,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,70,71,78,64,25,75,73,79,19,15,15,18,23,15,20,35,10,10,10,10,10,10,13,10,10,10,10,10,10,10,34,34,35,34,35,34,10,76,66,76,53,68,50,67,64,18,22,12,11,10,10
2961,Jordan Wilkins,71,HB,Core Gold,Indianapolis Colts,"6' 1""",217,Elusive Back (HB),800,18,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,No,No,No,No,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,64,59,54,60,56,58,69,68,50,48,45,52,48,42,23,18,13,10,15,10,15,10,19,17,14,52,29,32,19,21,18,16,10,10,18,20,10,10,10,10,10,10,40
2962,Dan Feeney,71,LG,Core Gold,Los Angeles Chargers,"6' 4""",305,Power (OG),1000,18,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55,79,59,70,68,18,63,75,78,25,10,10,16,22,13,18,13,10,10,10,10,14,15,18,10,10,10,10,10,10,10,64,65,62,60,61,57,80,80,24,28,10,10,27,24,10,10,10,10,14,12,10
2963,Bobby Evans Jr,70,LT,Core Rookie,Los Angeles Rams,"6' 4""",312,Power (OT),900,15,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57,76,48,67,65,40,60,73,77,28,14,12,20,22,10,15,37,25,21,15,30,32,28,17,10,10,10,10,10,10,10,66,68,64,65,67,64,76,74,23,15,10,10,10,10,10,10,10,10,10,10,10
2964,Khalen Saunders,70,DT,Core Rookie,Kansas City Chiefs,"6' 0""",324,Run Stopper (DT),900,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64,75,62,74,58,36,65,66,81,28,17,11,30,29,12,24,39,18,13,10,29,29,18,16,10,10,10,10,10,10,10,35,35,35,35,35,35,31,74,65,66,56,62,62,68,58,10,17,10,10,10,10
2965,Charles Harris,71,LE,Core Gold,Miami Dolphins,"6' 3""",250,Smaller Speed Rusher (DE),850,18,Training,N/A,N/A,N/A,N/A,N/A,N/A,No,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73,66,71,78,58,33,71,71,80,30,23,13,26,31,19,28,28,12,10,10,24,27,18,16,10,10,10,10,10,23,10,35,35,35,35,35,35,10,65,63,71,49,64,50,66,58,19,28,22,11,12,10
2966,Desmond Harrison,71,LT,Core Gold,Cleveland Browns,"6' 6""",295,Agile (OT),950,18,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67,76,56,74,65,19,65,80,77,18,10,10,10,20,10,10,14,10,10,10,11,10,10,14,10,10,10,10,10,10,10,63,62,66,67,61,71,69,73,26,25,10,10,16,17,10,10,10,10,10,10,10
2967,Tyus Bowser,71,LOLB,Core Gold,Baltimore Ravens,"6' 3""",240,Speed Rusher (OLB),800,18,Training,No,Normal,N/A,N/A,N/A,N/A,No,No,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,66,73,80,57,49,80,80,79,23,31,16,32,37,22,33,42,13,10,10,39,36,11,14,10,10,10,10,10,10,10,35,35,35,35,35,35,10,64,68,68,58,65,50,66,57,34,41,23,10,10,10
2968,Greg Little,70,LT,Core Rookie,Carolina Panthers,"6' 5""",310,Agile (OT),900,15,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52,74,51,69,67,22,63,76,80,17,10,10,10,16,10,10,17,13,10,10,16,12,10,12,10,10,10,10,10,10,10,65,64,67,67,65,69,76,73,19,32,23,16,28,23,16,10,10,10,10,18,10
2969,Jonotthan Harrison,70,C,Core Gold,New York Jets,"6' 4""",300,Power (C),899,15,Training,N/A,Disciplined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57,78,48,67,75,35,63,73,85,10,10,10,10,20,10,10,35,10,10,10,10,10,10,21,10,10,10,10,10,10,10,62,65,61,60,62,59,70,72,25,10,10,10,10,19,10,10,10,10,15,15,10
2970,MyCole Pruitt,71,TE,Core Gold,Tennessee Titans,"6' 2""",245,Blocking (TE),850,18,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace For All Hits,N/A,No,Yes,No,No,No,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,51,52,58,50,66,65,64,55,48,44,63,67,67,26,10,10,10,10,10,10,10,70,70,64,64,63,57,46,61,30,10,10,10,30,35,10,10,10,10,20,20,30
2971,Geoff Swaim,71,TE,Core Gold,Jacksonville Jaguars,"6' 4""",260,Blocking (TE),895,18,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace For All Hits,N/A,No,No,Yes,Yes,No,N/A,N/A,N/A,N/A,N/A,74,65,67,76,70,71,76,73,73,55,35,37,51,58,55,54,63,58,53,48,63,65,55,26,10,10,10,10,10,10,10,66,59,65,53,52,48,56,71,25,10,10,10,41,25,10,10,10,10,12,12,25
2972,T.Y. Hilton,71,WR,Power Up,Indianapolis Colts,"5' 10""",183,Route Running (WR),600,18,Training,Yes,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,,,,,,67,71,78,74,14,79,70,77,39,69,76,53,67,66,66,60,62,58,13,10,10,10,10,13,14,10,33,21,14,17,10,10,10,27,10,10,10,10,25,27,12,10,12,10,10,10,69
2973,Zach Zenner,70,HB,Core Gold,Detroit Lions,"5' 11""",221,Powerback (HB),800,15,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,Brace For All Hits,N/A,No,No,No,No,No,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,57,62,63,54,64,71,41,35,27,49,43,41,22,15,10,10,10,10,10,10,38,29,27,49,39,35,39,37,29,10,10,10,30,32,12,10,10,10,15,10,51
2974,Jachai Polite,71,ROLB,Core Rookie,New York Jets,"6' 3""",258,Speed Rusher (OLB),850,18,Training,No,Normal,N/A,N/A,N/A,N/A,No,Yes,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72,72,74,77,59,45,69,74,78,31,26,22,37,35,33,42,40,22,17,13,29,32,24,25,11,10,10,10,10,10,10,35,35,35,35,35,35,10,63,63,69,48,65,61,72,59,32,42,21,41,36,10
2975,Nate Davis,70,RG,Core Rookie,Tennessee Titans,"6' 3""",316,Agile (OG),950,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56,75,61,68,64,15,57,71,78,10,10,10,10,10,10,10,30,10,10,10,10,10,10,21,10,10,10,10,10,10,10,66,67,66,63,61,64,79,75,35,25,15,12,27,35,23,10,10,10,14,11,10
2976,Darius Slay Jr,71,CB,Power Up,Detroit Lions,"6' 0""",190,Zone (CB),1000,18,Training,Yes,N/A,Balanced,N/A,N/A,N/A,No,No,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78,44,77,77,62,57,73,79,77,29,70,62,71,33,71,74,54,30,20,13,39,49,30,27,10,10,10,10,10,10,10,25,25,25,25,25,25,10,40,37,58,24,33,41,52,62,63,68,62,15,11,56
2977,Artie Burns,71,CB,Core Gold,Pittsburgh Steelers,"6' 0""",197,Man-to-Man (CB),800,18,Training,No,N/A,Balanced,N/A,N/A,N/A,No,No,Balanced,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,83,60,53,71,81,78,18,55,45,54,19,59,64,50,16,10,10,35,50,17,18,10,10,10,10,10,10,10,24,23,24,23,23,24,10,35,40,43,25,31,29,53,60,56,59,65,10,10,46
2978,Jace Sternberger,70,TE,Core Rookie,Green Bay Packers,"6' 4""",250,Vertical Threat (TE),900,15,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,72,64,70,75,54,75,68,79,84,60,50,58,65,60,48,62,69,61,58,57,73,72,59,38,23,18,14,23,19,23,15,53,53,48,51,50,45,45,60,41,44,33,47,37,47,43,25,32,18,10,10,22
2979,A.J. Klein,71,LOLB,Core Gold,New Orleans Saints,"6' 1""",240,Run Stopper (OLB),900,18,Training,No,Normal,Cover Lb,N/A,N/A,N/A,No,Yes,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,10,10,10,50,35,15,11,10,10,10,10,10,10,10,35,35,35,35,35,35,13,73,69,64,47,39,61,69,73,40,50,42,10,10,10
2980,Daniel Sorensen,70,SS,Core Gold,Kansas City Chiefs,"6' 2""",208,Hybrid (FS/SS),900,15,Training,No,Normal,Balanced,N/A,N/A,N/A,No,No,Balanced,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,56,85,79,69,52,71,79,79,30,34,19,46,27,45,41,50,20,10,10,34,54,20,21,10,10,10,10,10,10,10,25,25,25,25,25,25,10,53,51,64,35,44,24,51,69,56,59,56,15,15,35
2981,Sylvester Williams,70,DT,Core Gold,New Orleans Saints,"6' 2""",328,Run Stopper (DT),850,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,77,51,72,63,15,63,67,84,14,10,10,11,16,10,10,34,10,10,10,10,10,10,20,10,10,10,10,10,10,10,35,35,35,35,35,35,18,67,64,69,58,49,60,67,63,10,14,10,10,10,10
2982,Joseph Noteboom,70,LG,Core Gold,Los Angeles Rams,"6' 5""",322,Agile (OG),850,15,Training,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65,76,52,75,51,10,53,78,81,10,10,10,10,10,10,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,65,61,67,67,62,70,71,72,21,23,10,10,20,21,10,10,10,10,10,10,10
2983,Josey Jewell,71,MLB,Core Gold,Denver Broncos,"6' 1""",234,Run Stopper (MLB),900,18,Training,No,Normal,Balanced,N/A,N/A,N/A,No,No,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69,60,76,79,61,51,75,76,82,35,33,26,44,24,26,37,50,10,10,10,30,25,10,16,10,10,10,10,10,10,10,35,35,35,35,35,35,14,61,71,71,47,53,62,69,61,50,55,33,10,10,10
2984,Andy Isabella,70,WR,Core Rookie,Arizona Cardinals,"5' 9""",188,Slot (WR),850,15,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,No,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,86,48,79,84,51,67,78,81,81,20,63,56,65,34,60,65,59,63,63,62,63,66,45,17,10,10,10,10,10,10,10,31,10,10,24,10,10,14,31,13,10,10,10,13,15,10,10,10,10,10,10,65
2985,Spencer Pulley,70,C,Core Gold,New York Giants,"6' 4""",308,Power (C),1000,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,77,62,74,71,22,61,72,80,10,10,10,10,10,10,10,17,10,10,10,10,14,10,15,10,10,10,10,10,10,10,60,64,57,63,64,62,71,74,25,12,10,10,16,21,10,10,10,10,10,10,10
2986,Hakeem Butler,70,WR,Core Rookie,Arizona Cardinals,"6' 5""",227,Physical (WR),750,15,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,Yes,No,Yes,Yes,N/A,N/A,N/A,N/A,N/A,,64,73,78,52,63,78,80,83,52,53,65,67,64,59,62,60,62,61,58,69,72,63,17,10,10,10,10,10,19,10,43,23,17,33,16,14,18,38,16,17,10,10,23,26,10,10,12,10,10,10,35
2987,Joey Bosa,70,LE,Power Up,Los Angeles Chargers,"6' 5""",280,Smaller Speed Rusher (DE),1100,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,66,31,63,69,74,26,22,12,29,33,18,23,33,10,10,10,10,13,10,19,10,10,10,10,10,10,10,35,34,35,35,35,34,10,66,54,58,64,72,58,59,66,10,19,10,16,10,10
2988,Dorance Armstrong,70,LE,Core Gold,Dallas Cowboys,"6' 4""",259,Smaller Speed Rusher (DE),850,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68,71,75,76,52,24,71,73,78,17,10,10,13,16,13,21,18,10,10,10,13,10,10,11,10,10,10,10,10,10,10,35,35,35,35,35,35,10,67,64,64,50,64,58,69,52,17,28,22,10,10,10
2989,Max Scharping,70,LT,Core Rookie,Houston Texans,"6' 6""",327,Power (OT),850,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,61,81,77,15,10,10,10,20,10,10,30,10,10,10,10,10,10,21,10,10,10,10,10,10,10,64,65,63,66,68,64,75,74,32,20,21,11,29,22,17,10,10,10,15,15,10
2990,Robert Griffin III,70,QB,Core Gold,Baltimore Ravens,"6' 2""",213,Improvisor (QB),1100,15,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pocket,Yes,Trigger Happy,No,Aggressive,76,46,75,73,66,57,76,86,69,31,66,62,72,44,67,68,46,40,30,20,52,33,51,78,67,53,58,68,68,66,68,34,27,26,18,10,10,29,22,25,12,10,10,10,17,12,17,21,10,10,12,15
2991,Sheldon Day,70,DT,Core Gold,San Francisco 49ers,"6' 1""",294,Power Rusher (DT),950,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,10,14,10,10,10,10,10,10,10,35,36,35,34,34,35,22,72,70,69,67,52,48,66,61,19,35,10,10,10,10
2992,Josh Mauro,70,LE,Core Gold,Oakland Raiders,"6' 6""",282,Power Rusher (DE),850,15,Training,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55,76,60,72,65,31,71,77,80,40,15,15,22,40,22,15,45,10,10,10,10,10,10,26,10,10,10,10,10,10,10,35,35,35,35,35,35,10,68,67,69,64,41,59,68,65,10,19,20,23,22,10
2993,Michael Roberts,70,TE,Core Gold,Detroit Lions,"6' 5""",265,Possession (TE),800,15,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,N/A,N/A,68,62,68,75,71,71,67,78,81,58,43,43,65,61,52,60,68,57,52,46,67,69,52,17,10,10,10,10,10,10,10,58,57,54,61,60,58,49,62,21,24,10,10,26,22,10,10,10,15,15,15,10
2994,Shamar Stephen,70,DT,Core Gold,Minnesota Vikings,"6' 5""",310,Run Stopper (DT),950,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55,76,54,70,67,20,69,71,81,21,10,10,10,10,10,10,29,10,10,10,10,10,10,12,10,10,10,10,10,10,10,35,35,35,35,35,35,21,70,69,59,59,38,56,69,67,10,15,10,10,10,10
2995,Beau Allen,70,RE,Core Gold,Tampa Bay Buccaneers,"6' 3""",327,Power Rusher (DE),800,15,Training,N/A,Normal,N/A,N/A,N/A,N/A,No,No,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,79,48,65,68,22,67,63,84,10,10,10,10,10,10,10,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,50,35,35,43,35,35,63,71,72,64,65,44,58,69,68,10,14,10,13,10,10
2996,A.J. Bouye,70,CB,Power Up,Jacksonville Jaguars,"6' 0""",191,Man-to-Man (CB),1100,15,Training,Yes,N/A,Balanced,N/A,N/A,N/A,No,Yes,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,51,76,79,64,55,76,76,68,25,57,47,64,29,64,67,55,10,10,10,38,46,15,18,10,10,10,10,10,10,10,25,25,25,25,25,25,10,38,32,32,21,24,42,52,64,61,61,65,10,10,49
2997,A.J. Brown,70,WR,Core Rookie,Tennessee Titans,"6' 0""",226,Slot (WR),800,15,Training,No,Normal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Brace For All Hits,N/A,Yes,Yes,No,No,Yes,N/A,N/A,N/A,N/A,N/A,80,57,75,82,57,68,77,82,79,33,64,59,71,54,62,69,61,64,62,56,67,63,46,25,10,10,10,10,10,12,10,45,27,21,31,14,10,23,43,13,10,10,10,16,23,10,10,17,10,10,10,62
2998,Micah Hyde,70,FS,Power Up,Buffalo Bills,"6' 0""",197,Zone (FS/SS),700,15,Training,No,Normal,Balanced,N/A,N/A,N/A,No,No,Aggressive,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,68,75,78,23,64,49,72,35,64,74,64,23,13,10,32,48,15,21,10,10,10,10,15,10,10,25,25,25,25,25,25,10,41,51,29,20,33,39,60,69,59,68,61,46,38,67
2999,Kevin Pierre-Louis,70,MLB,Core Gold,Chicago Bears,"6' 0""",230,Run Stopper (MLB),900,15,Training,No,Normal,Balanced,N/A,N/A,N/A,No,No,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77,71,78,79,67,53,79,84,76,44,34,19,42,25,40,51,50,10,10,10,30,35,15,16,10,10,10,10,10,10,10,35,35,35,35,35,35,10,62,70,60,52,46,47,64,67,34,46,29,10,10,10
